"variable","year","value","type","category","units","region","average.var.name","data.type"
"temp.gom",1986,8.773922,"environment","","deg C","Gulf of Maine","",""
"temp.gom",1987,7.602033,"environment","","deg C","Gulf of Maine","",""
"temp.gom",1988,7.667033,"environment","","deg C","Gulf of Maine","",""
"temp.gom",1989,8.185366,"environment","","deg C","Gulf of Maine","",""
"temp.gom",1990,8.174533,"environment","","deg C","Gulf of Maine","",""
"temp.gom",1991,8.672033,"environment","","deg C","Gulf of Maine","",""
"temp.gom",1992,7.2337,"environment","","deg C","Gulf of Maine","",""
"temp.gom",1993,7.649533,"environment","","deg C","Gulf of Maine","",""
"temp.gom",1994,8.395366,"environment","","deg C","Gulf of Maine","",""
"temp.gom",1995,8.194533,"environment","","deg C","Gulf of Maine","",""
"temp.gom",1996,7.4112,"environment","","deg C","Gulf of Maine","",""
"temp.gom",1997,7.789577,"environment","","deg C","Gulf of Maine","",""
"temp.gom",1998,7.602866,"environment","","deg C","Gulf of Maine","",""
"temp.gom",1999,8.3937,"environment","","deg C","Gulf of Maine","",""
"temp.gom",2000,9.326541,"environment","","deg C","Gulf of Maine","",""
"temp.gom",2001,8.3337,"environment","","deg C","Gulf of Maine","",""
"temp.gom",2002,8.811842,"environment","","deg C","Gulf of Maine","",""
"temp.gom",2003,7.908668,"environment","","deg C","Gulf of Maine","",""
"temp.gom",2004,7.359533,"environment","","deg C","Gulf of Maine","",""
"temp.gom",2005,7.445366,"environment","","deg C","Gulf of Maine","",""
"temp.gom",2006,8.622033,"environment","","deg C","Gulf of Maine","",""
"temp.gom",2007,7.8687,"environment","","deg C","Gulf of Maine","",""
"temp.gom",2008,8.214533,"environment","","deg C","Gulf of Maine","",""
"temp.gom",2009,7.984251,"environment","","deg C","Gulf of Maine","",""
"thorny.abund",1963,2.999,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1964,2.937,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1965,2.734,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1966,4.504,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1967,2.009,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1968,3.178,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1969,3.797,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1970,3.551,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1971,2.647,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1972,3.04,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1973,2.773,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1974,1.766,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1975,1.324,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1976,1.472,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1977,2.227,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1978,3.012,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1979,2.08,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1980,3.642,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1981,2.31,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1982,0.474,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1983,1.905,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1984,2.402,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1985,2.82,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1986,2.052,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1987,1.561,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1988,1.968,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1989,1.743,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1990,2.028,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1991,1.849,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1992,1.135,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1993,1.339,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1994,2.119,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1995,1.342,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1996,1.09,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1997,0.889,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1998,0.721,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",1999,0.512,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",2000,0.654,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",2001,0.43,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",2002,0.349,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",2003,0.787,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",2004,0.382,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",2005,0.385,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",2006,0.551,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"thorny.abund",2007,0.673,"predator","skate","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1963,0.061,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1964,0.107,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1965,0.387,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1966,0.412,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1967,0.104,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1968,0.176,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1969,0.012,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1970,0.087,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1971,0.153,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1972,0.13,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1973,0.407,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1974,0.291,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1975,0.068,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1976,0.148,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1977,0.115,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1978,0.596,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1979,0.099,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1980,0.223,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1981,0.37,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1982,0.037,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1983,0.225,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1984,0.049,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1985,0.26,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1986,0.181,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1987,0.091,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1988,0.168,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1989,0.172,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1990,0.119,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1991,0.216,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1992,0.192,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1993,0.141,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1994,0.137,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1995,0.212,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1996,0.077,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1997,0.113,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1998,0.035,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",1999,0.063,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",2000,0.008,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",2001,0.054,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",2002,0.016,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",2003,0.098,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",2004,0.042,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",2005,0.082,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",2006,0.052,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"wolf.abund",2007,0,"predator","groundfish","#/tow","Gulf of Maine","","trawlsurvey"
"cod.abund",1967,0.879,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1968,0.257,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1969,0.346,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1970,0.219,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1971,0.077,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1972,0.431,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1973,0,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1974,0.135,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1975,0.48,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1976,0.34,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1977,0.041,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1978,0.051,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1979,0.019,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1980,0.026,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1981,0.011,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1982,0.237,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1983,0.014,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1984,0.014,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1985,0.017,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1986,0,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1987,0.037,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1988,0.092,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1989,0,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1990,0.043,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1991,0.012,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1992,0.044,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1993,0.007,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1994,0.771,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1995,0,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1996,0.115,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1997,0.181,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1998,0.057,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",1999,0,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",2000,0,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",2001,0,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",2002,0,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",2003,0.01,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",2004,0,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",2005,0.365,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",2006,0.007,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"cod.abund",2007,0.019,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"lob.abund",1982,11151510,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1983,11301070,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1984,14602030,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1985,18295960,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1986,18499450,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1987,20602600,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1988,22543040,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1989,25224210,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1990,27833300,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1991,25521280,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1992,23353590,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1993,26307100,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1994,31483100,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1995,34811200,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1996,36578200,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1997,36713200,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1998,35826500,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",1999,33378300,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",2000,27243130,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",2001,21005940,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",2002,16552630,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",2003,12832540,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",2004,13860130,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",2005,15315410,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",2006,14467660,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.abund",2007,14247040,"prey","invertebrate","Million","s New England","","stockassessment"
"lob.trap",1981,105505,"effort","","#","s New England","","stockassessment"
"lob.trap",1982,102931,"effort","","#","s New England","","stockassessment"
"lob.trap",1983,126109,"effort","","#","s New England","","stockassessment"
"lob.trap",1984,193380,"effort","","#","s New England","","stockassessment"
"lob.trap",1985,209548,"effort","","#","s New England","","stockassessment"
"lob.trap",1986,202411,"effort","","#","s New England","","stockassessment"
"lob.trap",1987,210893,"effort","","#","s New England","","stockassessment"
"lob.trap",1988,244554,"effort","","#","s New England","","stockassessment"
"lob.trap",1989,289935,"effort","","#","s New England","","stockassessment"
"lob.trap",1990,291632,"effort","","#","s New England","","stockassessment"
"lob.trap",1991,316488,"effort","","#","s New England","","stockassessment"
"lob.trap",1992,353735,"effort","","#","s New England","","stockassessment"
"lob.trap",1993,414956,"effort","","#","s New England","","stockassessment"
"lob.trap",1994,451696,"effort","","#","s New England","","stockassessment"
"lob.trap",1995,443833,"effort","","#","s New England","","stockassessment"
"lob.trap",1996,516487,"effort","","#","s New England","","stockassessment"
"lob.trap",1997,546347,"effort","","#","s New England","","stockassessment"
"lob.trap",1998,588422,"effort","","#","s New England","","stockassessment"
"lob.trap",1999,577865,"effort","","#","s New England","","stockassessment"
"lob.trap",2000,403314,"effort","","#","s New England","","stockassessment"
"lob.trap",2001,378579,"effort","","#","s New England","","stockassessment"
"lob.trap",2002,354443,"effort","","#","s New England","","stockassessment"
"lob.trap",2003,249699,"effort","","#","s New England","","stockassessment"
"lob.trap",2004,241613,"effort","","#","s New England","","stockassessment"
"lob.trap",2005,217542,"effort","","#","s New England","","stockassessment"
"lob.trap",2006,232712,"effort","","#","s New England","","stockassessment"
"lob.trap",2007,213615,"effort","","#","s New England","","stockassessment"
"longsculp.abund",1967,9.67,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"longsculp.abund",1968,5.66,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"longsculp.abund",1969,8.52,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"longsculp.abund",1970,4.55,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"longsculp.abund",1971,2.07,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"longsculp.abund",1972,7.86,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"longsculp.abund",1973,0.74,"predator","groundfish","#/tow","s New England","","trawlsurvey"
"longsculp.abund",1974,0.24,"predator","groundfish","#/tow","s New England","","trawlsurvey"
