"region","type","year","combined.value","units","data.type","variables"
"Rhode Island","predator",1995,1.547619048,"#/tow","trawlsurvey","cod.abund.ridem , longhorn.abund.ridem , monk.abund.ridem , smoothdog.abund.ridem , tautog.abund.ridem"
"Rhode Island","predator",1996,2.503246753,"#/tow","trawlsurvey","cod.abund.ridem , longhorn.abund.ridem , monk.abund.ridem , smoothdog.abund.ridem , tautog.abund.ridem"
"Rhode Island","predator",1997,0.2976190475,"#/tow","trawlsurvey","cod.abund.ridem , longhorn.abund.ridem , monk.abund.ridem , smoothdog.abund.ridem , tautog.abund.ridem"
"Rhode Island","predator",1998,1.486353078,"#/tow","trawlsurvey","cod.abund.ridem , longhorn.abund.ridem , monk.abund.ridem , smoothdog.abund.ridem , tautog.abund.ridem"
"Rhode Island","predator",1999,0.5421675375,"#/tow","trawlsurvey","cod.abund.ridem , longhorn.abund.ridem , monk.abund.ridem , smoothdog.abund.ridem , tautog.abund.ridem"
"Rhode Island","predator",2000,1.3798780485,"#/tow","trawlsurvey","cod.abund.ridem , longhorn.abund.ridem , monk.abund.ridem , smoothdog.abund.ridem , tautog.abund.ridem"
"Rhode Island","predator",2001,1.395310489,"#/tow","trawlsurvey","cod.abund.ridem , longhorn.abund.ridem , monk.abund.ridem , smoothdog.abund.ridem , tautog.abund.ridem"
"Rhode Island","predator",2002,0.6379065045,"#/tow","trawlsurvey","cod.abund.ridem , longhorn.abund.ridem , monk.abund.ridem , smoothdog.abund.ridem , tautog.abund.ridem"
"Rhode Island","predator",2003,4.5808289785,"#/tow","trawlsurvey","cod.abund.ridem , longhorn.abund.ridem , monk.abund.ridem , smoothdog.abund.ridem , tautog.abund.ridem"
"Rhode Island","predator",2004,1.4582126765,"#/tow","trawlsurvey","cod.abund.ridem , longhorn.abund.ridem , monk.abund.ridem , smoothdog.abund.ridem , tautog.abund.ridem"
"Rhode Island","predator",2005,8.96011905,"#/tow","trawlsurvey","cod.abund.ridem , longhorn.abund.ridem , monk.abund.ridem , smoothdog.abund.ridem , tautog.abund.ridem"
"Rhode Island","predator",2006,1.351190476,"#/tow","trawlsurvey","cod.abund.ridem , longhorn.abund.ridem , monk.abund.ridem , smoothdog.abund.ridem , tautog.abund.ridem"
"Rhode Island","predator",2007,0.5,"#/tow","trawlsurvey","smoothdog.abund.ridem"
"Rhode Island","prey",1981,6.41,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1982,1.275,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1983,2.245,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1984,4.6,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1985,2.9,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1986,3.94,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1987,5.14,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1988,8.095,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1989,8.34,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1990,5.445,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1991,12.84,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1992,5.805,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1993,15.08,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1994,9.2,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1995,9.125,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1996,12.23,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1997,16.275,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1998,7.835,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",1999,5.96,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",2000,4.32,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",2001,8.305,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",2002,5.745,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",2003,2.4,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",2004,3.665,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",2005,6.965,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",2006,8.46,"#/tow","stockassessment","lob.abund"
"Rhode Island","prey",2007,4.575,"#/tow","stockassessment","lob.abund"
"s Gulf St Lawrence","Climate",1950,1.4,"","","nao"
"s Gulf St Lawrence","Climate",1951,-1.26,"","","nao"
"s Gulf St Lawrence","Climate",1952,0.83,"","","nao"
"s Gulf St Lawrence","Climate",1953,0.18,"","","nao"
"s Gulf St Lawrence","Climate",1954,0.13,"","","nao"
"s Gulf St Lawrence","Climate",1955,-2.52,"","","nao"
"s Gulf St Lawrence","Climate",1956,-1.73,"","","nao"
"s Gulf St Lawrence","Climate",1957,1.52,"","","nao"
"s Gulf St Lawrence","Climate",1958,-1.02,"","","nao"
"s Gulf St Lawrence","Climate",1959,-0.37,"","","nao"
"s Gulf St Lawrence","Climate",1960,-1.54,"","","nao"
"s Gulf St Lawrence","Climate",1961,1.8,"","","nao"
"s Gulf St Lawrence","Climate",1962,-2.38,"","","nao"
"s Gulf St Lawrence","Climate",1963,-3.6,"","","nao"
"s Gulf St Lawrence","Climate",1964,-2.86,"","","nao"
"s Gulf St Lawrence","Climate",1965,-2.88,"","","nao"
"s Gulf St Lawrence","Climate",1966,-1.69,"","","nao"
"s Gulf St Lawrence","Climate",1967,1.28,"","","nao"
"s Gulf St Lawrence","Climate",1968,-1.04,"","","nao"
"s Gulf St Lawrence","Climate",1969,-4.89,"","","nao"
"s Gulf St Lawrence","Climate",1970,-1.89,"","","nao"
"s Gulf St Lawrence","Climate",1971,-0.96,"","","nao"
"s Gulf St Lawrence","Climate",1972,0.34,"","","nao"
"s Gulf St Lawrence","Climate",1973,2.52,"","","nao"
"s Gulf St Lawrence","Climate",1974,1.23,"","","nao"
"s Gulf St Lawrence","Climate",1975,1.63,"","","nao"
"s Gulf St Lawrence","Climate",1976,1.37,"","","nao"
"s Gulf St Lawrence","Climate",1977,-2.14,"","","nao"
"s Gulf St Lawrence","Climate",1978,0.17,"","","nao"
"s Gulf St Lawrence","Climate",1979,-2.25,"","","nao"
"s Gulf St Lawrence","Climate",1980,0.56,"","","nao"
"s Gulf St Lawrence","Climate",1981,2.05,"","","nao"
"s Gulf St Lawrence","Climate",1982,0.8,"","","nao"
"s Gulf St Lawrence","Climate",1983,3.42,"","","nao"
"s Gulf St Lawrence","Climate",1984,1.6,"","","nao"
"s Gulf St Lawrence","Climate",1985,-0.63,"","","nao"
"s Gulf St Lawrence","Climate",1986,0.5,"","","nao"
"s Gulf St Lawrence","Climate",1987,-0.75,"","","nao"
"s Gulf St Lawrence","Climate",1988,0.72,"","","nao"
"s Gulf St Lawrence","Climate",1989,5.08,"","","nao"
"s Gulf St Lawrence","Climate",1990,3.96,"","","nao"
"s Gulf St Lawrence","Climate",1991,1.03,"","","nao"
"s Gulf St Lawrence","Climate",1992,3.28,"","","nao"
"s Gulf St Lawrence","Climate",1993,2.67,"","","nao"
"s Gulf St Lawrence","Climate",1994,3.03,"","","nao"
"s Gulf St Lawrence","Climate",1995,3.96,"","","nao"
"s Gulf St Lawrence","Climate",1996,-3.78,"","","nao"
"s Gulf St Lawrence","Climate",1997,-0.17,"","","nao"
"s Gulf St Lawrence","Climate",1998,0.72,"","","nao"
"s Gulf St Lawrence","Climate",1999,1.7,"","","nao"
"s Gulf St Lawrence","Climate",2000,2.8,"","","nao"
"s Gulf St Lawrence","Climate",2001,-1.9,"","","nao"
"s Gulf St Lawrence","Climate",2002,0.76,"","","nao"
"s Gulf St Lawrence","Climate",2003,0.2,"","","nao"
"s Gulf St Lawrence","Climate",2004,-0.07,"","","nao"
"s Gulf St Lawrence","Climate",2005,0.12,"","","nao"
"s Gulf St Lawrence","Climate",2006,-1.09,"","","nao"
"s Gulf St Lawrence","Climate",2007,2.79,"","","nao"
"s Gulf St Lawrence","Climate",2008,2.1,"","","nao"
"s Gulf St Lawrence","Climate",2009,-0.41,"","","nao"
"s Gulf St Lawrence","Climate",2010,-4.64,"","","nao"
"s Gulf St Lawrence","Climate",NA,-0.37,"","","nao"
"s Gulf St Lawrence","effort",1967,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1968,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1969,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1970,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1971,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1972,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1973,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1974,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1975,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1976,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1977,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1978,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1979,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1980,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1981,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1982,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1983,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1984,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1985,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1986,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1987,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1988,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1989,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1990,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1991,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1992,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1993,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1994,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1995,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1996,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1997,1095685,"#","","lob.trap"
"s Gulf St Lawrence","effort",1998,1077420,"#","","lob.trap"
"s Gulf St Lawrence","effort",1999,1059155,"#","","lob.trap"
"s Gulf St Lawrence","effort",2000,1040890,"#","","lob.trap"
"s Gulf St Lawrence","effort",2001,1040890,"#","","lob.trap"
"s Gulf St Lawrence","effort",2002,1040890,"#","","lob.trap"
"s Gulf St Lawrence","effort",2003,1040890,"#","","lob.trap"
"s Gulf St Lawrence","effort",2004,1040890,"#","","lob.trap"
"s Gulf St Lawrence","effort",2005,1040890,"#","","lob.trap"
"s Gulf St Lawrence","effort",2006,1040890,"#","","lob.trap"
"s Gulf St Lawrence","effort",2007,1040890,"#","","lob.trap"
"s Gulf St Lawrence","effort",2008,1040890,"#","","lob.trap"
"s Gulf St Lawrence","effort",2009,1040890,"#","","lob.trap"
"s Gulf St Lawrence","effort",2010,1040890,"#","","lob.trap"
"s Gulf St Lawrence","environment",1950,7.585723,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1951,8.111325,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1952,8.668075,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1953,8.259485,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1954,8.124617,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1955,8.475554,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1956,7.777628,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1957,8.318197,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1958,8.705263,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1959,8.796646,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1960,8.087712,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1961,7.096926,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1962,7.520991,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1963,7.27999,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1964,7.387132,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1965,6.764135,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1966,7.473436,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1967,6.043225,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1968,8.182008,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1969,7.869434,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1970,7.913736,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1971,7.163795,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1972,5.807081,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1973,8.016034,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1974,7.69632,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1975,7.554553,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1976,8.372911,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1977,8.327696,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1978,6.944267,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1979,8.204254,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1980,9.158224,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1981,7.915236,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1982,8.245982,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1983,8.503666,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1984,8.336845,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1985,8.106199,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1986,8.84023,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1987,7.465728,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1988,8.515455,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1989,8.900337,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1990,8.124107,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1991,9.175531,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1992,6.909842,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1993,7.209249,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1994,7.742686,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1995,7.895619,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1996,8.376033,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1997,6.121188,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1998,8.471569,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",1999,7.523642,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",2000,8.434823,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",2001,8.127226,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",2002,7.197049,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",2003,6.498221,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",2004,6.033905,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",2005,5.946149,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",2006,7.000411,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",2007,8.245436,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",2008,7.927711,"deg C","","temp.sgsl"
"s Gulf St Lawrence","environment",2009,7.549391,"deg C","","temp.sgsl"
"s Gulf St Lawrence","predator",1971,4.692369045,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1972,4.497134422,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1973,9.321808026,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1974,14.77713487,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1975,6.923884927,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1976,5.356015356,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1977,5.61952756,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1978,9.107732005,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1979,9.545923468,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1980,10.025051403,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1981,15.50166098,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1982,6.211165946,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1983,4.725072811,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1984,6.309847403,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1985,10.063247822,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1986,13.49395748,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1987,7.300118179,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1988,10.328265489,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1989,7.106372335,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1990,7.591020886,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1991,8.089962245,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1992,5.60144151,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1993,3.824391063,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1994,3.716135338,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1995,2.168474469,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1996,2.979294051,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1997,2.853908784,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1998,3.426484005,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",1999,3.022792355,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",2000,4.647619618,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",2001,2.910907451,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",2002,2.861558849,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",2003,2.510759923,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",2004,1.943863458,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",2005,2.775925368,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",2006,2.129253788,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","predator",2007,4.839560624,"kg/tow","trawlsurvey","hal.bio , longsc.bio , shortsc.bio , smsk.bio , thsk.bio , whhake.bio , wolf.bio"
"s Gulf St Lawrence","prey",1984,13916.6,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1985,15934.6,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1986,18274.8,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1987,19301.6,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1988,20192.7,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1989,21556,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1990,22226.7,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1991,21575.9,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1992,19566.8,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1993,19727.7,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1994,18217.7,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1995,18352,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1996,17612.4,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1997,16901.6,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1998,18044.1,"t","landings","lob.land"
"s Gulf St Lawrence","prey",1999,17427.7,"t","landings","lob.land"
"s Gulf St Lawrence","prey",2000,17790.1,"t","landings","lob.land"
"s Gulf St Lawrence","prey",2001,17677.8,"t","landings","lob.land"
"s Gulf St Lawrence","prey",2002,17745.4,"t","landings","lob.land"
"s Gulf St Lawrence","prey",2003,17021.8,"t","landings","lob.land"
"s Gulf St Lawrence","prey",2004,16375.4,"t","landings","lob.land"
"s Gulf St Lawrence","prey",2005,15589.8,"t","landings","lob.land"
"s Gulf St Lawrence","prey",2006,17279.3,"t","landings","lob.land"
"s Gulf St Lawrence","prey",2007,16896.4,"t","landings","lob.land"
"s Gulf St Lawrence","prey",2008,18129.1,"t","landings","lob.land"
"s Gulf St Lawrence","prey",2009,19690.2,"t","landings","lob.land"
"s New England","Climate",1950,1.4,"","","nao"
"s New England","Climate",1951,-1.26,"","","nao"
"s New England","Climate",1952,0.83,"","","nao"
"s New England","Climate",1953,0.18,"","","nao"
"s New England","Climate",1954,0.13,"","","nao"
"s New England","Climate",1955,-2.52,"","","nao"
"s New England","Climate",1956,-1.73,"","","nao"
"s New England","Climate",1957,1.52,"","","nao"
"s New England","Climate",1958,-1.02,"","","nao"
"s New England","Climate",1959,-0.37,"","","nao"
"s New England","Climate",1960,-1.54,"","","nao"
"s New England","Climate",1961,1.8,"","","nao"
"s New England","Climate",1962,-2.38,"","","nao"
"s New England","Climate",1963,-3.6,"","","nao"
"s New England","Climate",1964,-2.86,"","","nao"
"s New England","Climate",1965,-2.88,"","","nao"
"s New England","Climate",1966,-1.69,"","","nao"
"s New England","Climate",1967,1.28,"","","nao"
"s New England","Climate",1968,-1.04,"","","nao"
"s New England","Climate",1969,-4.89,"","","nao"
"s New England","Climate",1970,-1.89,"","","nao"
"s New England","Climate",1971,-0.96,"","","nao"
"s New England","Climate",1972,0.34,"","","nao"
"s New England","Climate",1973,2.52,"","","nao"
"s New England","Climate",1974,1.23,"","","nao"
"s New England","Climate",1975,1.63,"","","nao"
"s New England","Climate",1976,1.37,"","","nao"
"s New England","Climate",1977,-2.14,"","","nao"
"s New England","Climate",1978,0.17,"","","nao"
"s New England","Climate",1979,-2.25,"","","nao"
"s New England","Climate",1980,0.56,"","","nao"
"s New England","Climate",1981,2.05,"","","nao"
"s New England","Climate",1982,0.8,"","","nao"
"s New England","Climate",1983,3.42,"","","nao"
"s New England","Climate",1984,1.6,"","","nao"
"s New England","Climate",1985,-0.63,"","","nao"
"s New England","Climate",1986,0.5,"","","nao"
"s New England","Climate",1987,-0.75,"","","nao"
"s New England","Climate",1988,0.72,"","","nao"
"s New England","Climate",1989,5.08,"","","nao"
"s New England","Climate",1990,3.96,"","","nao"
"s New England","Climate",1991,1.03,"","","nao"
"s New England","Climate",1992,3.28,"","","nao"
"s New England","Climate",1993,2.67,"","","nao"
"s New England","Climate",1994,3.03,"","","nao"
"s New England","Climate",1995,3.96,"","","nao"
"s New England","Climate",1996,-3.78,"","","nao"
"s New England","Climate",1997,-0.17,"","","nao"
"s New England","Climate",1998,0.72,"","","nao"
"s New England","Climate",1999,1.7,"","","nao"
"s New England","Climate",2000,2.8,"","","nao"
"s New England","Climate",2001,-1.9,"","","nao"
"s New England","Climate",2002,0.76,"","","nao"
"s New England","Climate",2003,0.2,"","","nao"
"s New England","Climate",2004,-0.07,"","","nao"
"s New England","Climate",2005,0.12,"","","nao"
"s New England","Climate",2006,-1.09,"","","nao"
"s New England","Climate",2007,2.79,"","","nao"
"s New England","Climate",2008,2.1,"","","nao"
"s New England","Climate",2009,-0.41,"","","nao"
"s New England","Climate",2010,-4.64,"","","nao"
"s New England","Climate",NA,-0.37,"","","nao"
"s New England","effort",1981,105505,"#","stockassessment","lob.trap"
"s New England","effort",1982,102931,"#","stockassessment","lob.trap"
"s New England","effort",1983,126109,"#","stockassessment","lob.trap"
"s New England","effort",1984,193380,"#","stockassessment","lob.trap"
"s New England","effort",1985,209548,"#","stockassessment","lob.trap"
"s New England","effort",1986,202411,"#","stockassessment","lob.trap"
"s New England","effort",1987,210893,"#","stockassessment","lob.trap"
"s New England","effort",1988,244554,"#","stockassessment","lob.trap"
"s New England","effort",1989,289935,"#","stockassessment","lob.trap"
"s New England","effort",1990,291632,"#","stockassessment","lob.trap"
"s New England","effort",1991,316488,"#","stockassessment","lob.trap"
